Aluno,Unidade,Sala,Aula,Data,Fez a atividade antes da aula,Presença/Ausencia,Fez lição de casa,Participação,Comportamento
Estudante 1,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,N,A,N,,
Estudante 1,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,N,P,N,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,N,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,P,N,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,N,P,N,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,N,A,N,,
Estudante 1,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,N,A,N,,
Estudante 1,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,N,P,,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 1,Vila Sônia (manhã),Four Corners I1,15,,,9,,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,√,P,√,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,A,√,,
Estudante 10,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,√,P,+/-,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,√,P,N,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,N,A,N,,
Estudante 10,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,N,P,√,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,+/-,P,N,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,√,P,√,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,√,P,N,:-/,
Estudante 10,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,N,P,√,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 10,Vila Sônia (manhã),Four Corners I1,15,,,11,,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,N,P,N,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,N,A,√,,
Estudante 11,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,1/2,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 11,Vila Sônia (manhã),Four Corners I1,15,,,11,,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,√,A,√,,
Estudante 12,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,N,A,√,,
Estudante 12,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,√,A,√,,
Estudante 12,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 12,Vila Sônia (manhã),Four Corners I1,15,,,10,,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,√,P,√,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,√,P,√,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,√,P,N,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,√,P,√,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,N,P,√,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,+/-,P,√,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,√,P,√,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,√,P,N,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,N,A,√,,
Estudante 2,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners I1,15,,,12,,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,√,A,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,N,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,+/-,P,N,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,√,A,N,,
Estudante 3,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,√,A,√,,
Estudante 3,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,N,A,√,,
Estudante 3,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 3,Vila Sônia (manhã),Four Corners I1,15,,,9,,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,A,,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,√,P,√,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,A,√,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,√,P,√,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,N,A,N,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,N,A,√,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,√,A,,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,,,,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,,,√,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,,P,,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,,,,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,,,,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,,,,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 4,Vila Sônia (manhã),Four Corners I1,15,,,3,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,A,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,N,A,N,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,A,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,,,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,,,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,,,√,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,√,,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,,,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,,,√,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,,P,,:-D,
Estudante 5,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,,,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,,,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,,,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 5,Vila Sônia (manhã),Four Corners I1,15,,,1,,,
Estudante 6,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 6,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,N,A,N,,
Estudante 6,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 6,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,√,P,√,:-D,
Estudante 6,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,√,P,N,:-D,
Estudante 6,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,√,A,N,,
Estudante 6,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,√,P,√,:-/,
Estudante 6,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,+/-,P,√,:-D,
Estudante 6,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 6,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,√,A,N,,
Estudante 6,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,N,A,N,,
Estudante 6,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,N,A,N,,
Estudante 6,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,N,A,,,
Estudante 6,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 6,Vila Sônia (manhã),Four Corners I1,15,,,7,,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,√,P,√,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,√,P,√,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,√,P,√,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,√,P,√,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,√,P,√,:-/,
Estudante 7,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,√,P,√,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,√,P,√,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,√,A,√,,
Estudante 7,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,√,P,√,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 7,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 7,Vila Sônia (manhã),Four Corners I1,15,,,12,,:-D,
Estudante 8,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,A,,,
Estudante 8,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,N,P,+/-,,
Estudante 8,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 8,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,√,P,√,:-D,
Estudante 8,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,+/-,P,N,:-D,
Estudante 8,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,N,P,√,:-D,
Estudante 8,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,√,A,√,,
Estudante 8,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,+/-,A,√,,
Estudante 8,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 8,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,√,P,N,:-D,
Estudante 8,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,N,P,√,:-/,
Estudante 8,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,√,P,√,:-D,
Estudante 8,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 8,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 8,Vila Sônia (manhã),Four Corners I1,15,,,10,,,
Estudante 9,Vila Sônia (manhã),Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,2,2025-02-15,√,A,√,,
Estudante 9,Vila Sônia (manhã),Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,4,2025-03-08,√,P,+/-,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,5,2025-03-15,+/-,P,N,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,6,2025-03-29,√,P,√,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,7,2025-04-05,√,A,√,,
Estudante 9,Vila Sônia (manhã),Four Corners I1,8,2025-04-12,+/-,P,√,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,10,2025-05-17,√,P,√,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,11,2025-05-24,√,P,√,:-/,
Estudante 9,Vila Sônia (manhã),Four Corners I1,12,2025-05-31,√,P,N,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 9,Vila Sônia (manhã),Four Corners I1,14,,,,,,
Estudante 9,Vila Sônia (manhã),Four Corners I1,15,,,11,,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,1,2025-02-08,,P,,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,2,2025-02-15,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,3,2025-02-22,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,4,2025-03-08,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,5,2025-03-15,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,6,2025-03-29,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,7,2025-04-05,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,8,2025-04-12,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,9,2025-04-26,√,1/2,√,,
Estudante 1,Vila Sônia (manhã),Four Corners J1,10,2025-05-17,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,11,2025-05-24,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,12,2025-05-31,√,P,√,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,13,2025-06-07,√,P,,:-D,
Estudante 1,Vila Sônia (manhã),Four Corners J1,14,,,,,,
Estudante 1,Vila Sônia (manhã),Four Corners J1,15,,,12,,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,1,2025-02-08,,P,,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,2,2025-02-15,N,P,N,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,3,2025-02-22,N,P,N,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,4,2025-03-08,N,P,N,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,5,2025-03-15,N,P,N,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,6,2025-03-29,N,P,√,:-/,
Estudante 10,Vila Sônia (manhã),Four Corners J1,7,2025-04-05,√,P,√,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,8,2025-04-12,√,A,√,,
Estudante 10,Vila Sônia (manhã),Four Corners J1,9,2025-04-26,N,P,√,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,10,2025-05-17,√,P,N,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,11,2025-05-24,N,P,√,:-/,
Estudante 10,Vila Sônia (manhã),Four Corners J1,12,2025-05-31,√,P,√,:-D,
Estudante 10,Vila Sônia (manhã),Four Corners J1,13,2025-06-07,√,P,,:-/,
Estudante 10,Vila Sônia (manhã),Four Corners J1,14,,,,,,
Estudante 10,Vila Sônia (manhã),Four Corners J1,15,,,12,,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners J1,1,2025-02-08,,P,,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners J1,2,2025-02-15,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners J1,3,2025-02-22,√,A,√,,
Estudante 11,Vila Sônia (manhã),Four Corners J1,4,2025-03-08,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners J1,5,2025-03-15,√,P,N,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners J1,6,2025-03-29,N,P,N,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners J1,7,2025-04-05,N,A,√,,
Estudante 11,Vila Sônia (manhã),Four Corners J1,8,2025-04-12,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners J1,9,2025-04-26,√,P,√,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners J1,10,2025-05-17,√,1/2,N,,
Estudante 11,Vila Sônia (manhã),Four Corners J1,11,2025-05-24,N,1/2,N,:-/,
Estudante 11,Vila Sônia (manhã),Four Corners J1,12,2025-05-31,N,A,N,,
Estudante 11,Vila Sônia (manhã),Four Corners J1,13,2025-06-07,N,P,,:-D,
Estudante 11,Vila Sônia (manhã),Four Corners J1,14,,,,,,
Estudante 11,Vila Sônia (manhã),Four Corners J1,15,,,8,,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,1,2025-02-08,,P,,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,2,2025-02-15,N,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,3,2025-02-22,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,4,2025-03-08,√,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,5,2025-03-15,N,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,6,2025-03-29,N,P,N,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,7,2025-04-05,N,P,N,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,8,2025-04-12,√,P,N,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,9,2025-04-26,+/-,P,N,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,10,2025-05-17,N,A,N,,
Estudante 12,Vila Sônia (manhã),Four Corners J1,11,2025-05-24,N,P,√,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,12,2025-05-31,N,P,N,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,13,2025-06-07,N,P,,:-D,
Estudante 12,Vila Sônia (manhã),Four Corners J1,14,,,,,,
Estudante 12,Vila Sônia (manhã),Four Corners J1,15,,,12,,:-D,
Estudante 13,Vila Sônia (manhã),Four Corners J1,1,2025-02-08,,P,,:-D,
Estudante 13,Vila Sônia (manhã),Four Corners J1,2,2025-02-15,√,P,N,:-D,
Estudante 13,Vila Sônia (manhã),Four Corners J1,3,2025-02-22,√,P,N,:-D,
Estudante 13,Vila Sônia (manhã),Four Corners J1,4,2025-03-08,√,P,N,:-D,
Estudante 13,Vila Sônia (manhã),Four Corners J1,5,2025-03-15,N,P,N,:-D,
Estudante 13,Vila Sônia (manhã),Four Corners J1,6,2025-03-29,√,P,N,:-D,
Estudante 13,Vila Sônia (manhã),Four Corners J1,7,2025-04-05,N,P,N,:-D,
Estudante 13,Vila Sônia (manhã),Four Corners J1,8,2025-04-12,√,P,N,,
Estudante 13,Vila Sônia (manhã),Four Corners J1,9,2025-04-26,N,P,N,:-D,
Estudante 13,Vila Sônia (manhã),Four Corners J1,10,2025-05-17,N,A,N,,
Estudante 13,Vila Sônia (manhã),Four Corners J1,11,2025-05-24,N,A,N,,
Estudante 13,Vila Sônia (manhã),Four Corners J1,12,2025-05-31,N,A,N,,
Estudante 13,Vila Sônia (manhã),Four Corners J1,13,2025-06-07,N,A,,,
Estudante 13,Vila Sônia (manhã),Four Corners J1,14,,,,,,
Estudante 13,Vila Sônia (manhã),Four Corners J1,15,,,9,,:-D,
Estudante 14,Vila Sônia (manhã),Four Corners J1,1,2025-02-08,,P,,:-D,
Estudante 14,Vila Sônia (manhã),Four Corners J1,2,2025-02-15,N,A,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,3,2025-02-22,,A,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,4,2025-03-08,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,5,2025-03-15,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,6,2025-03-29,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,7,2025-04-05,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,8,2025-04-12,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,9,2025-04-26,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,10,2025-05-17,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,11,2025-05-24,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,12,2025-05-31,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,13,2025-06-07,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,14,,,,,,
Estudante 14,Vila Sônia (manhã),Four Corners J1,15,,,1,,:-D,
Estudante 2,Vila Sônia (manhã),Four Corners J1,1,2025-02-08,,A,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,2,2025-02-15,,A,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,3,2025-02-22,,A,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,4,2025-03-08,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,5,2025-03-15,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,6,2025-03-29,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,7,2025-04-05,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,8,2025-04-12,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,9,2025-04-26,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,10,2025-05-17,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,11,2025-05-24,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,12,2025-05-31,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,13,2025-06-07,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,14,,,,,,
Estudante 2,Vila Sônia (manhã),Four Corners J1,15,,,0,,,
Estudante 3,Vila Sônia (manhã),Four Corners J1,1,2025-02-08,,P,,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,2,2025-02-15,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,3,2025-02-22,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,4,2025-03-08,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,5,2025-03-15,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,6,2025-03-29,√,A,√,,
Estudante 3,Vila Sônia (manhã),Four Corners J1,7,2025-04-05,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,8,2025-04-12,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,9,2025-04-26,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,10,2025-05-17,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,11,2025-05-24,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,12,2025-05-31,√,P,√,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,13,2025-06-07,√,P,,:-D,
Estudante 3,Vila Sônia (manhã),Four Corners J1,14,,,,,,
Estudante 3,Vila Sônia (manhã),Four Corners J1,15,,,12,,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners J1,1,2025-02-08,,P,,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners J1,2,2025-02-15,N,A,√,,
Estudante 4,Vila Sônia (manhã),Four Corners J1,3,2025-02-22,√,P,√,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners J1,4,2025-03-08,√,P,√,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners J1,5,2025-03-15,N,P,√,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners J1,6,2025-03-29,N,A,√,,
Estudante 4,Vila Sônia (manhã),Four Corners J1,7,2025-04-05,√,P,√,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners J1,8,2025-04-12,√,A,√,,
Estudante 4,Vila Sônia (manhã),Four Corners J1,9,2025-04-26,√,P,√,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners J1,10,2025-05-17,√,P,√,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners J1,11,2025-05-24,N,P,√,:-D,
Estudante 4,Vila Sônia (manhã),Four Corners J1,12,2025-05-31,√,P,√,:-D,
